IRTT	ORTT	T1		T2		T3		G		HNG		phiL	phiR	X1		Y1		X2		Y2		X3		Y3		X4		Y4		X5		Y5		X6		Y6		X7		Y7		X8		Y8		X9		Y9		X10		Y10		MaxVM
  0.006000,  0.020000,  0.700000,  0.080000,  0.050000,  0.030000,  0.020000,  0.180000,  0.270000, -0.481662, -0.016991, -0.312273,  0.013832, -0.285518,  0.016641, -0.113422,  0.021675, -0.083434,  0.022552,  0.088662,  0.027585,  0.118649,  0.028462,  0.290746,  0.033495,  0.314276,  0.030649,  0.480209, -0.015274,967419136.000000
  0.002000,  0.020000,  0.800000,  0.930000,  0.040000,  0.030000,  0.040000,  0.250000,  0.230000, -0.475570, -0.035045, -0.308601,  0.007589, -0.289223,  0.009960, -0.116901,  0.008844, -0.086901,  0.008650,  0.085421,  0.007534,  0.115421,  0.007340,  0.287743,  0.006224,  0.308488,  0.003759,  0.476276, -0.035527,173170736.000000
  0.013000,  0.030000,  0.990000,  0.660000,  0.020000,  0.030000,  0.020000,  0.250000,  0.270000, -0.480518, -0.015667, -0.313156,  0.027067, -0.288442,  0.030254, -0.115714,  0.031367, -0.085714,  0.031560,  0.087014,  0.032673,  0.117014,  0.032866,  0.289742,  0.033979,  0.313735,  0.030799,  0.480209, -0.015274,204271664.000000
  0.017000,  0.030000,  0.360000,  0.780000,  0.380000,  0.020000,  0.030000,  0.130000,  0.120000, -0.486195, -0.028451, -0.307092, -0.005035, -0.291164, -0.004025, -0.110538, -0.004622, -0.090538, -0.004688,  0.090089, -0.005286,  0.110089, -0.005352,  0.290716, -0.005949,  0.307152, -0.006964,  0.486481, -0.028587,1246546048.000000
  0.003000,  0.020000,  0.310000,  0.040000,  0.270000,  0.030000,  0.030000,  0.130000,  0.200000, -0.481238, -0.027802, -0.311508, -0.005612, -0.284838, -0.003568, -0.113710,  0.000371, -0.083717,  0.001061,  0.087411,  0.005000,  0.117403,  0.005691,  0.288531,  0.009630,  0.311577,  0.007585,  0.479339, -0.026422,119469872.000000
  0.007000,  0.020000,  0.200000,  0.650000,  0.250000,  0.030000,  0.030000,  0.240000,  0.140000, -0.478299, -0.025575, -0.311603,  0.015219, -0.290153,  0.017450, -0.118630,  0.011834, -0.088646,  0.010853,  0.082877,  0.005238,  0.112861,  0.004256,  0.284384, -0.001359,  0.311025, -0.003666,  0.480960, -0.027613,1052651712.000000
  0.013000,  0.030000,  0.030000,  1.170000,  0.060000,  0.020000,  0.030000,  0.130000,  0.200000, -0.486195, -0.028451, -0.306551, -0.004964, -0.289836, -0.003683, -0.108711,  0.000486, -0.088716,  0.000946,  0.092409,  0.005115,  0.112404,  0.005576,  0.293530,  0.009745,  0.306677,  0.008578,  0.484239, -0.027415,3317303552.000000
  0.024000,  0.030000,  1.000000,  0.510000,  0.200000,  0.030000,  0.030000,  0.180000,  0.270000, -0.479871, -0.026830, -0.310483,  0.003994, -0.285226,  0.006646, -0.113129,  0.011679, -0.083142,  0.012556,  0.088954,  0.017589,  0.118941,  0.018466,  0.291038,  0.023499,  0.311609,  0.021011,  0.477542, -0.024912,291314848.000000
  0.009000,  0.020000,  0.920000,  0.900000,  0.020000,  0.040000,  0.040000,  0.150000,  0.240000, -0.474247, -0.036562, -0.314401, -0.012404, -0.279435, -0.009258, -0.117844, -0.004502, -0.077861, -0.003325,  0.083730,  0.001431,  0.123713,  0.002608,  0.285304,  0.007364,  0.314037,  0.004328,  0.471065, -0.034099,798793728.000000
  0.005000,  0.020000,  0.030000,  1.100000,  0.300000,  0.020000,  0.050000,  0.150000,  0.240000, -0.482640, -0.047944, -0.303019, -0.020797, -0.289136, -0.019548, -0.107554, -0.014204, -0.087562, -0.013615,  0.094020, -0.008270,  0.114012, -0.007682,  0.295594, -0.002337,  0.301947, -0.003009,  0.478401, -0.046190,3032438272.000000
